OBJECTID,tipo_muestra,longitude,latitude,Departamento,Municipio,tecnica_medicion,Li_ppm2,Cu_ppm2,Co_ppm2,Ni_ppm2,La_ppm2,Ce_ppm2,Pr_ppm2,Nd_ppm2,Sm_ppm2,Eu_ppm2,Gd_ppm2,Tb_ppm2,Dy_ppm2,Ho_ppm2,Er_ppm2,Tm_ppm2,Yb_ppm2,Lu_ppm2,Sc_ppm2,Y_ppm2
77205,S: Sedimento,-72.98617504,6.49591015,SANTANDER,MOGOTES,ICP,,,8,,46.6,88,,32,6.9,1.4,,0.9,,,,,4.4,0.68,10.4,
77246,SU: Suelo,-75.12020943,5.730892874,ANTIOQUIA,ARGELIA,ICP,,,10,,13.4,33,,41,3,0.9,,-0.5,,,,,1.5,0.23,15.4,
77247,SU: Suelo,-75.12020943,5.730892874,ANTIOQUIA,ARGELIA,Plasma (ICP),,4,,16,,,,,,,,,,,,,,,,12
77619,SU: Suelo,-75.04942982,5.713639571,ANTIOQUIA,ARGELIA,ICP,,,19,,14.9,46,,23,3.7,0.9,,-0.5,,,,,2.7,0.4,26.6,
77620,SU: Suelo,-75.04942982,5.713639571,ANTIOQUIA,ARGELIA,Plasma (ICP),,13,,18,,,,,,,,,,,,,,,,21
77828,SU: Suelo,-75.12565463,5.717248657,ANTIOQUIA,ARGELIA,ICP,,,8,,29.6,71,,43,6,1.2,,1.6,,,,,3.7,0.57,19.6,
77829,SU: Suelo,-75.12565463,5.717248657,ANTIOQUIA,ARGELIA,Plasma (ICP),,32,,43,,,,,,,,,,,,,,,,14
78041,SU: Suelo,-73.46949858,5.718037209,BOYACA,VILLA DE LEYVA,ICP,,,3,,23,46,,16,3.7,1.1,,,,,,,2.9,0.45,7.1,
78042,SU: Suelo,-73.46949858,5.718037209,BOYACA,VILLA DE LEYVA,Plasma (ICP),,10,,13,,,,,,,,,,,,,,,,50000
78138,SU: Suelo,-72.67411905,6.721751893,SANTANDER,CONCEPCIÓN,ICP,,,14,,54.1,106,,40,8.8,1.8,,0.9,,,,,5.3,0.75,12.5,
78139,SU: Suelo,-72.67411905,6.721751893,SANTANDER,CONCEPCIÓN,Plasma (ICP),,14,,28,,,,,,,,,,,,,,,,38
78140,SU: Suelo,-72.70038945,6.623770592,SANTANDER,ENCISO,ICP,,,10,,62.8,119,,45,9,1.5,,0.9,,,,,4.5,0.64,15.1,
78141,SU: Suelo,-72.70038945,6.623770592,SANTANDER,ENCISO,Plasma (ICP),,22,,37,,,,,,,,,,,,,,,,34
78143,SU: Suelo,-72.67411905,6.721751893,SANTANDER,CONCEPCIÓN,ICP,,,11,,76.6,139,,53,10.6,1.9,,-0.5,,,,,5.1,0.79,15.7,
78144,SU: Suelo,-72.67411905,6.721751893,SANTANDER,CONCEPCIÓN,Plasma (ICP),,12,,20,,,,,,,,,,,,,,,,20
78145,SU: Suelo,-72.70038945,6.623770592,SANTANDER,ENCISO,ICP,,,9,,46.1,82,,30,6.9,1.4,,-0.5,,,,,3.3,0.55,17.3,
78146,SU: Suelo,-72.70038945,6.623770592,SANTANDER,ENCISO,Plasma (ICP),,36,,37,,,,,,,,,,,,,,,,27
78147,SU: Suelo,-73.97227302,6.58199359,SANTANDER,CIMITARRA,ICP,,,3,,16,31,,11,2.1,0.5,,-0.5,,,,,2,0.34,6,
78148,SU: Suelo,-73.97227302,6.58199359,SANTANDER,CIMITARRA,Plasma (ICP),,9,,13,,,,,,,,,,,,,,,,5
78149,SU: Suelo,-73.97227302,6.58199359,SANTANDER,CIMITARRA,ICP,,,10,,21.4,46,,14,2.9,0.7,,-0.5,,,,,1.2,0.19,21.5,
78150,SU: Suelo,-73.97227302,6.58199359,SANTANDER,CIMITARRA,Plasma (ICP),,28,,79,,,,,,,,,,,,,,,,2
78151,SU: Suelo,-73.88495172,6.438436337,SANTANDER,CIMITARRA,ICP,,,7,,25.9,45,,16,4.2,1,,-0.5,,,,,4.2,0.61,8.4,
78152,SU: Suelo,-73.88495172,6.438436337,SANTANDER,CIMITARRA,Plasma (ICP),,15,,20,,,,,,,,,,,,,,,,19
78262,SU: Suelo,-73.31127964,5.718354193,BOYACA,CÓMBITA,ICP,,,3,,73,141,,43,10.5,2.1,,,,,,,6.1,0.92,13.4,
78263,SU: Suelo,-73.31127964,5.718354193,BOYACA,CÓMBITA,Plasma (ICP),,17,,20,,,,,,,,,,,,,,,,280000
78472,SU: Suelo,-73.21117122,5.718609679,BOYACA,TUTA,ICP,,,2,,31.6,58,,22,4.4,1.1,,,,,,,3.4,0.52,6.7,
78473,SU: Suelo,-73.21117122,5.718609679,BOYACA,TUTA,Plasma (ICP),,8,,10,,,,,,,,,,,,,,,,110000
78680,SU: Suelo,-74.61836401,5.719135236,CUNDINAMARCA,PUERTO SALGAR,Activación neutrónica,,,12,,36.6,67,,27,5.5,1.4,,-0.5,,,,,2.4,0.36,14.7,
78681,SU: Suelo,-74.61836401,5.719135236,CUNDINAMARCA,PUERTO SALGAR,Plasma (ICP),,32,,30,,,,,,,,,,,,,,,,24
78893,SU: Suelo,-72.86085021,5.719257852,BOYACA,MONGUÍ,ICP,,,3,,36.2,64,,20,4.6,0.8,,0.7,,,,,4,0.63,6.1,
78894,SU: Suelo,-72.86085021,5.719257852,BOYACA,MONGUÍ,Plasma (ICP),,4,,7,,,,,,,,,,,,,,,,20
79106,SU: Suelo,-74.99256669,5.72171674,ANTIOQUIA,ARGELIA,ICP,,,22,,13.5,56,,18,3.2,0.9,,-0.5,,,,,2,0.3,20.4,
79107,SU: Suelo,-74.99256669,5.72171674,ANTIOQUIA,ARGELIA,Plasma (ICP),,34.60816,,47.609494,,,,,,,,,,,,,,,,6.996343
79319,SU: Suelo,-74.9925667,5.721725781,ANTIOQUIA,ARGELIA,ICP,,,22,,13.5,56,,18,3.2,0.9,,-0.5,,,,,2,0.3,20.4,
79320,SU: Suelo,-74.9925667,5.721725781,ANTIOQUIA,ARGELIA,Plasma (ICP),,35,,48,,,,,,,,,,,,,,,,7
79463,SU: Suelo,-74.31910184,5.723661628,BOYACA,YACOPÍ,Activación neutrónica,,,2,,23.4,41,,16,2.1,0.3,,-0.5,,,,,1.2,0.23,7.3,
79464,SU: Suelo,-74.31910184,5.723661628,BOYACA,YACOPÍ,Plasma (ICP),,15,,51,,,,,,,,,,,,,,,,8
79476,SU: Suelo,-73.14667715,5.723192274,BOYACA,PAIPA,ICP,,,3,,50.4,91,,28,5.6,1.2,,,,,,,6,0.89,9.9,
79477,SU: Suelo,-73.14667715,5.723192274,BOYACA,PAIPA,Plasma (ICP),,11,,10,,,,,,,,,,,,,,,,250000
79484,SU: Suelo,-73.77090192,7.412926728,SANTANDER,PUERTO WILCHES,ICP,,,6,,33.5,59,,21,4.1,1,,0.7,,,,,2.4,0.37,13.3,
79485,SU: Suelo,-73.77090192,7.412926728,SANTANDER,PUERTO WILCHES,Plasma (ICP),,21,,28,,,,,,,,,,,,,,,,14
79487,SU: Suelo,-73.86436632,7.353746304,SANTANDER,PUERTO WILCHES,ICP,,,1,,12.8,25,,10,1.6,0.4,,-0.5,,,,,3.9,0.61,4.7,
79488,SU: Suelo,-73.86436632,7.353746304,SANTANDER,PUERTO WILCHES,Plasma (ICP),,12,,9,,,,,,,,,,,,,,,,10
79489,SU: Suelo,-73.77090192,7.412926728,SANTANDER,PUERTO WILCHES,ICP,,,8,,40.5,73,,23,4.7,1.3,,0.6,,,,,2.4,0.4,14.9,
79490,SU: Suelo,-73.77090192,7.412926728,SANTANDER,PUERTO WILCHES,Plasma (ICP),,25,,36,,,,,,,,,,,,,,,,15
79491,SU: Suelo,-73.86436632,7.353746304,SANTANDER,PUERTO WILCHES,ICP,,,2,,26.2,49,,13,2.9,0.7,,-0.5,,,,,3.7,0.58,12.9,
79492,SU: Suelo,-73.86436632,7.353746304,SANTANDER,PUERTO WILCHES,Plasma (ICP),,18,,22,,,,,,,,,,,,,,,,9
79493,SU: Suelo,-73.65390341,7.378118664,SANTANDER,SABANA DE TORRES,ICP,,,3,,17.4,31,,9,2.1,0.6,,0.6,,,,,2.6,0.41,5.3,
79494,SU: Suelo,-73.65390341,7.378118664,SANTANDER,SABANA DE TORRES,Plasma (ICP),,13,,14,,,,,,,,,,,,,,,,8
79495,SU: Suelo,-73.65390341,7.378118664,SANTANDER,SABANA DE TORRES,ICP,,,4,,25.7,51,,16,3,0.9,,0.6,,,,,2.7,0.47,8.9,
79496,SU: Suelo,-73.65390341,7.378118664,SANTANDER,SABANA DE TORRES,Plasma (ICP),,17,,26,,,,,,,,,,,,,,,,12
79497,SU: Suelo,-73.48106915,7.434169902,SANTANDER,SABANA DE TORRES,ICP,,,6,,33.9,63,,25,4.4,1,,0.6,,,,,3.6,0.57,6.1,
79498,SU: Suelo,-73.48106915,7.434169902,SANTANDER,SABANA DE TORRES,Plasma (ICP),,17,,12,,,,,,,,,,,,,,,,16
79499,SU: Suelo,-73.48106915,7.434169902,SANTANDER,SABANA DE TORRES,ICP,,,10,,42.3,80,,26,5.4,1.2,,0.9,,,,,3.6,0.57,11.6,
79500,SU: Suelo,-73.48106915,7.434169902,SANTANDER,SABANA DE TORRES,Plasma (ICP),,25,,23,,,,,,,,,,,,,,,,20
79501,SU: Suelo,-73.14345837,7.28316279,SANTANDER,RIONEGRO,ICP,,,3,,70.6,129,,46,7.3,1.4,,1.1,,,,,4.8,0.77,6.4,
79502,SU: Suelo,-73.14345837,7.28316279,SANTANDER,RIONEGRO,Plasma (ICP),,40,,4,,,,,,,,,,,,,,,,103
79503,SU: Suelo,-73.17280812,7.384437717,SANTANDER,RIONEGRO,ICP,,,10,,110,221,,84,16.7,4.4,,2.3,,,,,13.2,2.02,19.2,
79504,SU: Suelo,-73.17280812,7.384437717,SANTANDER,RIONEGRO,Plasma (ICP),,8,,4,,,,,,,,,,,,,,,,26
79505,SU: Suelo,-73.14345837,7.28316279,SANTANDER,RIONEGRO,ICP,,,2,,70.9,133,,48,7.3,1.4,,0.9,,,,,5.2,0.82,7,
79506,SU: Suelo,-73.14345837,7.28316279,SANTANDER,RIONEGRO,Plasma (ICP),,48,,3,,,,,,,,,,,,,,,,77
79508,SU: Suelo,-73.17280812,7.384437717,SANTANDER,RIONEGRO,ICP,,,8,,48.2,94,,32,6.8,1.6,,1,,,,,4,0.67,12.2,
79509,SU: Suelo,-73.17280812,7.384437717,SANTANDER,RIONEGRO,Plasma (ICP),,8,,3,,,,,,,,,,,,,,,,17
79510,SU: Suelo,-72.98262531,7.350299512,SANTANDER,SURATÁ,ICP,,,20,,55.5,109,,45,9.8,2,,1.5,,,,,5.8,0.9,22.9,
79511,SU: Suelo,-72.98262531,7.350299512,SANTANDER,SURATÁ,Plasma (ICP),,24,,30,,,,,,,,,,,,,,,,26
79512,SU: Suelo,-72.97800729,7.372247792,SANTANDER,SURATÁ,ICP,,,26,,54,106,,46,10.3,2.6,,1.7,,,,,5.7,0.87,18.3,
79513,SU: Suelo,-72.97800729,7.372247792,SANTANDER,SURATÁ,Plasma (ICP),,135,,52,,,,,,,,,,,,,,,,88
79514,SU: Suelo,-72.98262531,7.350299512,SANTANDER,SURATÁ,ICP,,,9,,43.8,85,,29,6.2,1.4,,0.8,,,,,3.9,0.58,14.6,
79515,SU: Suelo,-72.98262531,7.350299512,SANTANDER,SURATÁ,Plasma (ICP),,175,,80,,,,,,,,,,,,,,,,106
79516,SU: Suelo,-72.97800729,7.372247792,SANTANDER,SURATÁ,ICP,,,8,,49.5,97,,39,6.5,1.3,,0.8,,,,,4.6,0.76,9.7,
79517,SU: Suelo,-72.97800729,7.372247792,SANTANDER,SURATÁ,Plasma (ICP),,29,,35,,,,,,,,,,,,,,,,55
79518,SU: Suelo,-72.63436387,7.486631579,NORTE DE SANTANDER,PAMPLONITA,ICP,,,7,,48.4,93,,37,7.4,1.7,,0.9,,,,,4.9,0.72,10.8,
79519,SU: Suelo,-72.63436387,7.486631579,NORTE DE SANTANDER,PAMPLONITA,Plasma (ICP),,25,,20,,,,,,,,,,,,,,,,30
79520,SU: Suelo,-72.63436387,7.486631579,NORTE DE SANTANDER,PAMPLONITA,ICP,,,8,,98.4,191,,70,14.9,4.2,,2,,,,,11.2,1.59,13.9,
79521,SU: Suelo,-72.63436387,7.486631579,NORTE DE SANTANDER,PAMPLONITA,Plasma (ICP),,21,,21,,,,,,,,,,,,,,,,25
79522,SU: Suelo,-73.83647266,7.162535551,SANTANDER,BARRANCABERMEJA,ICP,,,2,,16,30,,10,2.1,0.6,,-0.5,,,,,1.9,0.29,8.8,
79523,SU: Suelo,-73.83647266,7.162535551,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,11,,18,,,,,,,,,,,,,,,,6
79524,SU: Suelo,-73.83647266,7.162535551,SANTANDER,BARRANCABERMEJA,ICP,,,3,,24.1,62,,19,4.2,1.1,,-0.5,,,,,2.6,0.39,20.5,
79525,SU: Suelo,-73.83647266,7.162535551,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,16,,20,,,,,,,,,,,,,,,,10
79526,SU: Suelo,-73.66009607,7.244393454,SANTANDER,PUERTO WILCHES,ICP,,,3,,33.7,62,,16,4.2,0.8,,-0.5,,,,,3.8,0.57,8.8,
79527,SU: Suelo,-73.66009607,7.244393454,SANTANDER,PUERTO WILCHES,Plasma (ICP),,15,,17,,,,,,,,,,,,,,,,18
79529,SU: Suelo,-73.66009607,7.244393454,SANTANDER,PUERTO WILCHES,ICP,,,5,,30,59,,26,4.3,1,,0.8,,,,,4.6,0.7,5.4,
79530,SU: Suelo,-73.66009607,7.244393454,SANTANDER,PUERTO WILCHES,Plasma (ICP),,17,,9,,,,,,,,,,,,,,,,19
79531,SU: Suelo,-73.54854736,7.185812606,SANTANDER,SABANA DE TORRES,ICP,,,14,,31.4,63,,28,6.2,1.6,,0.9,,,,,3.1,0.47,14.2,
79532,SU: Suelo,-73.54854736,7.185812606,SANTANDER,SABANA DE TORRES,Plasma (ICP),,26,,27,,,,,,,,,,,,,,,,26
79533,SU: Suelo,-73.54854736,7.185812606,SANTANDER,SABANA DE TORRES,ICP,,,17,,40.8,83,,34,7.9,2,,1.1,,,,,4.1,0.61,20,
79534,SU: Suelo,-73.54854736,7.185812606,SANTANDER,SABANA DE TORRES,Plasma (ICP),,35,,40,,,,,,,,,,,,,,,,23
79535,SU: Suelo,-73.27442036,7.291307236,SANTANDER,LEBRIJA,ICP,,,6,,27.7,53,,16,3.7,0.8,,0.6,,,,,3.2,0.5,8.9,
79536,SU: Suelo,-73.27442036,7.291307236,SANTANDER,LEBRIJA,Plasma (ICP),,24,,14,,,,,,,,,,,,,,,,17
79537,SU: Suelo,-73.22650507,7.226737225,SANTANDER,RIONEGRO,ICP,,,9,,51.7,98,,28,7.4,1.3,,1,,,,,4.8,0.72,8.2,
79538,SU: Suelo,-73.22650507,7.226737225,SANTANDER,RIONEGRO,Plasma (ICP),,15,,14,,,,,,,,,,,,,,,,23
79539,SU: Suelo,-73.27442036,7.291307236,SANTANDER,LEBRIJA,ICP,,,10,,37.1,66,,25,5.6,0.9,,0.9,,,,,3.2,0.5,12.2,
79540,SU: Suelo,-73.27442036,7.291307236,SANTANDER,LEBRIJA,Plasma (ICP),,25,,29,,,,,,,,,,,,,,,,22
79541,SU: Suelo,-73.22650507,7.226737225,SANTANDER,RIONEGRO,ICP,,,13,,48.2,94,,39,7.2,1.5,,1.1,,,,,4.8,0.72,8.6,
79542,SU: Suelo,-73.22650507,7.226737225,SANTANDER,RIONEGRO,Plasma (ICP),,17,,14,,,,,,,,,,,,,,,,25
79543,SU: Suelo,-73.14137057,7.25508597,SANTANDER,RIONEGRO,ICP,,,29,,44,85,,40,9,2.3,,1.5,,,,,5,0.79,31.7,
79544,SU: Suelo,-73.14137057,7.25508597,SANTANDER,RIONEGRO,Plasma (ICP),,29,,26,,,,,,,,,,,,,,,,44
79545,SU: Suelo,-73.14137057,7.25508597,SANTANDER,RIONEGRO,ICP,,,22,,62.9,119,,46,11.1,2.3,,1.7,,,,,5.4,0.82,20.6,
79546,SU: Suelo,-73.14137057,7.25508597,SANTANDER,RIONEGRO,Plasma (ICP),,23,,39,,,,,,,,,,,,,,,,56
79547,SU: Suelo,-72.80979708,7.224883351,NORTE DE SANTANDER,SILOS,ICP,,,15,,77.5,154,,56,13.3,2.5,,-0.5,,,,,4.4,0.69,16.4,
79548,SU: Suelo,-72.80979708,7.224883351,NORTE DE SANTANDER,SILOS,Plasma (ICP),,39,,35,,,,,,,,,,,,,,,,39
79550,SU: Suelo,-72.80979708,7.224883351,NORTE DE SANTANDER,SILOS,ICP,,,26,,80.6,157,,65,12.8,2.4,,1.4,,,,,3.6,0.55,20.8,
79551,SU: Suelo,-72.80979708,7.224883351,NORTE DE SANTANDER,SILOS,Plasma (ICP),,52,,49,,,,,,,,,,,,,,,,8
79552,SU: Suelo,-72.63056781,7.246957661,NORTE DE SANTANDER,CÁCOTA,ICP,,,22,,102,194,,79,17.4,3.1,,2.2,,,,,8.4,1.24,20.9,
79553,SU: Suelo,-72.63056781,7.246957661,NORTE DE SANTANDER,CÁCOTA,Plasma (ICP),,60,,45,,,,,,,,,,,,,,,,52
79554,SU: Suelo,-72.63056781,7.246957661,NORTE DE SANTANDER,CÁCOTA,ICP,,,23,,97.3,192,,75,17.3,3,,2.4,,,,,7.9,1.19,21.2,
79555,SU: Suelo,-72.63056781,7.246957661,NORTE DE SANTANDER,CÁCOTA,Plasma (ICP),,57,,44,,,,,,,,,,,,,,,,56
79556,SU: Suelo,-73.95658562,7.081988965,ANTIOQUIA,YONDÓ,ICP,,,10,,15.4,39,,10,2.2,0.6,,-0.5,,,,,1.6,0.25,8.7,
79557,SU: Suelo,-73.95658562,7.081988965,ANTIOQUIA,YONDÓ,Plasma (ICP),,13,,24,,,,,,,,,,,,,,,,29
79558,SU: Suelo,-73.95658562,7.081988965,ANTIOQUIA,YONDÓ,ICP,,,9,,37.5,75,,31,5.7,1.5,,-0.5,,,,,2.2,0.34,15.1,
79559,SU: Suelo,-73.95658562,7.081988965,ANTIOQUIA,YONDÓ,Plasma (ICP),,18,,23,,,,,,,,,,,,,,,,8
79560,SU: Suelo,-73.82713033,6.976432325,SANTANDER,BARRANCABERMEJA,ICP,,,13,,18.1,32,,13,2.3,0.5,,-0.5,,,,,1.9,0.3,20.1,
79561,SU: Suelo,-73.82713033,6.976432325,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,17,,47,,,,,,,,,,,,,,,,3
79562,SU: Suelo,-73.82713033,6.976432325,SANTANDER,BARRANCABERMEJA,ICP,,,11,,22.5,46,,15,3.3,0.7,,-0.5,,,,,2.3,0.37,18.9,
79563,SU: Suelo,-73.82713033,6.976432325,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,19,,37,,,,,,,,,,,,,,,,4
79564,SU: Suelo,-73.70069759,7.067755402,SANTANDER,BARRANCABERMEJA,ICP,,,8,,43.7,81,,26,5.3,1,,-0.5,,,,,4.2,0.63,8.3,
79565,SU: Suelo,-73.70069759,7.067755402,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,11,,14,,,,,,,,,,,,,,,,14
79566,SU: Suelo,-73.68544249,7.03987501,SANTANDER,BARRANCABERMEJA,ICP,,,8,,33.5,64,,19,4.2,0.9,,-0.5,,,,,4.6,0.7,7.2,
79567,SU: Suelo,-73.68544249,7.03987501,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,20,,12,,,,,,,,,,,,,,,,14
79568,SU: Suelo,-73.70069759,7.067755402,SANTANDER,BARRANCABERMEJA,ICP,,,10,,51.4,92,,38,7.2,1.5,,0.9,,,,,4.9,0.74,11.6,
79569,SU: Suelo,-73.70069759,7.067755402,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,16,,19,,,,,,,,,,,,,,,,19
79571,SU: Suelo,-73.68544249,7.03987501,SANTANDER,BARRANCABERMEJA,ICP,,,6,,33.1,62,,22,4.1,0.9,,0.8,,,,,5.4,0.85,7,
79572,SU: Suelo,-73.68544249,7.03987501,SANTANDER,BARRANCABERMEJA,Plasma (ICP),,15,,13,,,,,,,,,,,,,,,,19
79573,SU: Suelo,-73.51262155,7.121120478,SANTANDER,BETULIA,ICP,,,19,,30.2,60,,26,5.6,1.5,,-0.5,,,,,3.5,0.57,10.2,
79574,SU: Suelo,-73.51262155,7.121120478,SANTANDER,BETULIA,Plasma (ICP),,29,,36,,,,,,,,,,,,,,,,44
79575,SU: Suelo,-73.51262155,7.121120478,SANTANDER,BETULIA,ICP,,,14,,35.3,68,,30,7.7,2,,1,,,,,4.7,0.75,12.8,
79576,SU: Suelo,-73.51262155,7.121120478,SANTANDER,BETULIA,Plasma (ICP),,28,,39,,,,,,,,,,,,,,,,59
79577,SU: Suelo,-73.23291858,7.101879422,SANTANDER,LEBRIJA,ICP,,,5,,39.5,80,,32,7.7,1.9,,0.9,,,,,3.7,0.56,5.7,
79578,SU: Suelo,-73.23291858,7.101879422,SANTANDER,LEBRIJA,Plasma (ICP),,11,,12,,,,,,,,,,,,,,,,38
79579,SU: Suelo,-73.32531812,7.071478,SANTANDER,GIRÓN,ICP,,,7,,49.6,95,,34,6.3,1.3,,-0.5,,,,,2.9,0.45,10.7,
79580,SU: Suelo,-73.32531812,7.071478,SANTANDER,GIRÓN,Plasma (ICP),,9,,21,,,,,,,,,,,,,,,,31
79581,SU: Suelo,-73.23291858,7.101879422,SANTANDER,LEBRIJA,ICP,,,6,,40.6,83,,44,10.7,2.5,,1.1,,,,,4.1,0.61,5.4,
79582,SU: Suelo,-73.23291858,7.101879422,SANTANDER,LEBRIJA,Plasma (ICP),,35,,13,,,,,,,,,,,,,,,,60
79583,SU: Suelo,-73.11177923,6.966225781,SANTANDER,PIEDECUESTA,ICP,,,12,,44.7,86,,33,6.3,1.2,,0.6,,,,,3.6,0.54,11,
79584,SU: Suelo,-73.11177923,6.966225781,SANTANDER,PIEDECUESTA,Plasma (ICP),,18,,25,,,,,,,,,,,,,,,,14
79585,SU: Suelo,-73.12751549,7.063802377,SANTANDER,FLORIDABLANCA,ICP,,,19,,58.4,109,,44,9.1,1.8,,1.1,,,,,5.3,0.8,13.1,
79586,SU: Suelo,-73.12751549,7.063802377,SANTANDER,FLORIDABLANCA,Plasma (ICP),,33,,30,,,,,,,,,,,,,,,,52
79587,SU: Suelo,-73.11177923,6.966225781,SANTANDER,PIEDECUESTA,ICP,,,15,,48.8,100,,34,8.6,1.8,,-0.5,,,,,4.3,0.69,14.4,
79588,SU: Suelo,-73.11177923,6.966225781,SANTANDER,PIEDECUESTA,Plasma (ICP),,20,,33,,,,,,,,,,,,,,,,35
79589,SU: Suelo,-73.12751549,7.063802377,SANTANDER,FLORIDABLANCA,ICP,,,19,,55.4,102,,41,9.5,1.7,,1.3,,,,,4.3,0.66,12.6,
79590,SU: Suelo,-73.12751549,7.063802377,SANTANDER,FLORIDABLANCA,Plasma (ICP),,35,,30,,,,,,,,,,,,,,,,48
79592,SU: Suelo,-74.161395,5.725108007,BOYACA,SAN PABLO DE BORBUR,Activación neutrónica,,,-1,,72.6,120,,51,8.9,1.7,,-0.5,,,,,3.6,0.63,16.3,
79593,SU: Suelo,-74.161395,5.725108007,BOYACA,SAN PABLO DE BORBUR,Plasma (ICP),,34,,14,,,,,,,,,,,,,,,,20
79595,SU: Suelo,-72.91278805,6.965777396,SANTANDER,SANTA BÁRBARA,ICP,,,17,,122,201,,70,14.4,2.7,,1.5,,,,,7.6,1.03,9.8,
79596,SU: Suelo,-72.91278805,6.965777396,SANTANDER,SANTA BÁRBARA,Plasma (ICP),,27,,16,,,,,,,,,,,,,,,,33
79597,SU: Suelo,-72.91278805,6.965777396,SANTANDER,SANTA BÁRBARA,ICP,,,14,,88.6,128,,54,11.1,1.9,,1.2,,,,,6.3,0.93,8.9,
79598,SU: Suelo,-72.91278805,6.965777396,SANTANDER,SANTA BÁRBARA,Plasma (ICP),,21,,16,,,,,,,,,,,,,,,,56
79599,SU: Suelo,-72.96615219,6.961747138,SANTANDER,PIEDECUESTA,ICP,,,18,,65.5,127,,47,12.1,2,,1.6,,,,,6.2,0.98,25.8,
79600,SU: Suelo,-72.96615219,6.961747138,SANTANDER,PIEDECUESTA,Plasma (ICP),,28,,31,,,,,,,,,,,,,,,,34
79601,SU: Suelo,-72.66497943,7.107765659,NORTE DE SANTANDER,CHITAGÁ,ICP,,,4,,29.6,55,,18,4.2,0.9,,-0.5,,,,,3.2,0.51,8.2,
79602,SU: Suelo,-72.66497943,7.107765659,NORTE DE SANTANDER,CHITAGÁ,Plasma (ICP),,14,,7,,,,,,,,,,,,,,,,13
79603,SU: Suelo,-72.66497943,7.107765659,NORTE DE SANTANDER,CHITAGÁ,ICP,,,5,,36.3,66,,27,5.4,1.1,,0.6,,,,,3.7,0.6,10.5,
79604,SU: Suelo,-72.66497943,7.107765659,NORTE DE SANTANDER,CHITAGÁ,Plasma (ICP),,14,,12,,,,,,,,,,,,,,,,15
79605,SU: Suelo,-74.0087213,6.849710599,SANTANDER,PUERTO PARRA,ICP,,,5,,25.9,51,,15,3.5,-0.2,,0.7,,,,,4.3,0.66,5.8,
79606,SU: Suelo,-74.0087213,6.849710599,SANTANDER,PUERTO PARRA,Plasma (ICP),,9,,14,,,,,,,,,,,,,,,,8
79607,SU: Suelo,-74.0087213,6.849710599,SANTANDER,PUERTO PARRA,ICP,,,7,,26.3,52,,18,3.5,0.8,,-0.5,,,,,3.1,0.48,8.7,
79608,SU: Suelo,-74.0087213,6.849710599,SANTANDER,PUERTO PARRA,Plasma (ICP),,11,,39,,,,,,,,,,,,,,,,6
79609,SU: Suelo,-73.82691697,6.883495573,SANTANDER,SIMACOTA,ICP,,,14,,51.9,101,,40,8.1,1.6,,0.9,,,,,3.8,0.55,16.6,
79610,SU: Suelo,-73.82691697,6.883495573,SANTANDER,SIMACOTA,Plasma (ICP),,30,,53,,,,,,,,,,,,,,,,16
79611,SU: Suelo,-73.82691697,6.883495573,SANTANDER,SIMACOTA,ICP,,,10,,31.5,61,,21,5.2,1.2,,-0.5,,,,,3.6,0.56,9.2,
79612,SU: Suelo,-73.82691697,6.883495573,SANTANDER,SIMACOTA,Plasma (ICP),,26,,37,,,,,,,,,,,,,,,,19
79613,SU: Suelo,-73.6826429,6.870006763,SANTANDER,SAN VICENTE DE CHUCURÍ,ICP,,,6,,21.5,40,,14,2.7,0.7,,-0.5,,,,,3.9,0.59,4,
79614,SU: Suelo,-73.6826429,6.870006763,SANTANDER,SAN VICENTE DE CHUCURÍ,Plasma (ICP),,9,,8,,,,,,,,,,,,,,,,10
79616,SU: Suelo,-73.6826429,6.870006763,SANTANDER,SAN VICENTE DE CHUCURÍ,ICP,,,7,,36.1,70,,24,4.3,1.1,,0.8,,,,,3.9,0.6,10.3,
79617,SU: Suelo,-73.6826429,6.870006763,SANTANDER,SAN VICENTE DE CHUCURÍ,Plasma (ICP),,13,,25,,,,,,,,,,,,,,,,16
79618,SU: Suelo,-73.4045053,6.874109292,SANTANDER,SAN VICENTE DE CHUCURÍ,ICP,,,18,,33.3,65,,18,4.7,1.1,,-0.5,,,,,2.9,0.42,12.5,
79619,SU: Suelo,-73.4045053,6.874109292,SANTANDER,SAN VICENTE DE CHUCURÍ,Plasma (ICP),,88,,251,,,,,,,,,,,,,,,,62
79620,SU: Suelo,-73.4045053,6.874109292,SANTANDER,SAN VICENTE DE CHUCURÍ,ICP,,,23,,36.4,68,,22,5.1,1.3,,0.5,,,,,3.2,0.46,15.1,
79621,SU: Suelo,-73.4045053,6.874109292,SANTANDER,SAN VICENTE DE CHUCURÍ,Plasma (ICP),,94,,314,,,,,,,,,,,,,,,,25
